"state","id","category","title","body","amenities","bathrooms","bedrooms","currency","fee","has_photo","pets_allowed","price","price_display","price_type","square_feet","address","cityname","latitude","longitude","source","time","Average_Income","Percent_Change"
"TX",5668610615,"housing/rent/apartment","Three BR 7203 Gore Drive","This unit is located at 7203 Gore Drive, Houston, 77016, TXMonthly rental rates range from $1049We have 3 beds units available for rent Apartment features include:-- tile floors- Refrigerator- Overhead fans- Fireplace- Dishwasher- carpeting- Garbage Disposal- Central A / C","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",1,3,"USD","No","Thumbnail","Cats,Dogs",1049,"$1,049","Monthly",1609,"7203 Gore Dr","Houston",29.7714,-95.4343,"RentLingo",1577358341,"$61,985","3.54%"
"TX",5668630592,"housing/rent/apartment","One BR 12700 RIDGELINE BLVD","This unit is located at 12700 RIDGELINE BLVD, Cedar Park, 78613, TXMonthly rental rates range from $1280 - $1870We have one - three beds units available for rent","Patio/Deck,Playground,Pool,Washer Dryer,Wood Floors",1,1,"USD","No","Thumbnail","None",1339,"$1,339","Monthly",726,"12700 Ridgeline Boulevard","Cedar Park",30.4973,-97.8276,"RentLingo",1577359706,"$61,985","3.54%"
"TX",5668627685,"housing/rent/apartment","One BR 7905 San Felipe Blvd","This unit is located at 7905 San Felipe Blvd, Austin, 78729, TXMonthly rental rates range from $900 - $1255We have one - two beds units available for rent","Dishwasher,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",900,"$900","Monthly",677,"7905 San Felipe Boulevard","Austin",30.3054,-97.7497,"RentLingo",1577359481,"$61,985","3.54%"
"TX",5668611026,"housing/rent/apartment","One BR 15050 Copper Grove Blvd","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.This unit is located at 15050 Copper Grove Blvd, Houston, 77095, TXMonthly rental rates range from $911 - $1450We have one - three beds units available for rent Apartment features include:-- Fitness facilities- Business facility- In-Unit Laundry- Dishwasher- Sheltered parking- Pool- Balcony, Deck, Patio","Dishwasher,Parking,Patio/Deck,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",911,"$911","Monthly",809,"15050 Copper Grove Boulevard","Houston",29.7714,-95.4343,"RentLingo",1577358385,"$61,985","3.54%"
"TX",5668630787,"housing/rent/apartment","One BR 1801 WELLS BRANCH PKWY","This unit is located at 1801 WELLS BRANCH PKWY, Austin, 78728, TXMonthly rental rates range from $999 - $1299We have one - two beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",999,"$999","Monthly",547,"1801 Wells Branch Parkway","Austin",30.3054,-97.7497,"RentLingo",1577359718,"$61,985","3.54%"
"TX",5668627472,"housing/rent/apartment","Studio apartment 507 Pressler St","This unit is located at 507 Pressler St, Austin, 78703, TXMonthly rental rates range from $1735 - $2680We have studio - 2 beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",1735,"$1,735","Monthly",612,"507 Pressler St","Austin",30.3054,-97.7497,"RentLingo",1577359465,"$61,985","3.54%"
"TX",5668630308,"housing/rent/apartment","One BR 1704 E 5th St","This unit is located at 1704 E fifth St, Austin, 78702, TXMonthly rental rates range from $1686 - $2197We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1686,"$1,686","Monthly",612,"1704 E 5th St","Austin",30.3054,-97.7497,"RentLingo",1577359685,"$61,985","3.54%"
"TX",5668630385,"housing/rent/apartment","One BR 1221 S Congress Ave","This unit is located at 1221 S Congress Ave, Austin, 78704, TXMonthly rental rates range from $1590 - $1850We have one - two beds units available for rent","Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1590,"$1,590","Monthly",663,"1221 S Congress Avenue","Austin",30.3054,-97.7497,"RentLingo",1577359692,"$61,985","3.54%"
"TX",5668609432,"housing/rent/apartment","One BR 10800 Clay Rd","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Century Westway Park Apartments is a well-run residential community. The buildings don’t have any major signs of wear and the landscaping is well kept. The exterior of the community feels very clean. Basic amenities like a computer room, billiards room, and fitness room are provided for residents. The interior of the units are rather welcoming with spacious rooms, black appliances, a computer bay, a huge walk-in closet in the master bedroom, and a washer dryer combo in all units.","Clubhouse,Dishwasher,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1109,"$1,109","Monthly",678,"10800 Clay Road","Houston",29.7714,-95.4343,"RentLingo",1577358269,"$61,985","3.54%"
"TX",5668620564,"housing/rent/apartment","One BR 2540 W Park Ave","This unit is located at 2540 W Park Ave, Orange, 77630, TXMonthly rental rates range from $625 - $852We have one - three beds units available for rent Apartment features include:-- On-Site Laundry- Balcony, Deck, Patio- Fitness facilities- Refrigerator- Dishwasher- Washer/dryer Connections- Storage- Water Included","Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",625,"$625","Monthly",790,"2540 W Park Avenue","Orange",30.1213,-93.7711,"RentLingo",1577359005,"$61,985","3.54%"
"TX",5664572532,"housing/rent/apartment","One BR 16631 Vance Jackson","This unit is located at 16631 Vance Jackson, San Antonio, 78257, TXMonthly rental rates range from $1000 - $1509We have one - three beds units available for rent Apartment available amenities:-- On-Site Laundry- Dishwasher- Fitness facilities","Dishwasher",1,1,"USD","No","Thumbnail","None",1000,"$1,000","Monthly",678,"16631 Vance Jackson","San Antonio",29.4624,-98.5253,"RentLingo",1577015160,"$61,985","3.54%"
"TX",5668610888,"housing/rent/apartment","Three BR 11418 Buck Canyon","This unit is located at 11418 Buck Canyon, San Antonio, 78252, TXMonthly rental rates range from $1349We have 3 beds units available for rent Apartment features include:-- Garbage Disposal- Central A / C- Garage - Attached- Overhead fans- Hardwood flooring- Dishwasher- Refrigerator- carpeting","Dishwasher,Garbage Disposal,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1349,"$1,349","Monthly",1572,"11418 Buck Canyon","San Antonio",29.3735,-98.7187,"RentLingo",1577358367,"$61,985","3.54%"
"TX",5668620544,"housing/rent/apartment","Studio apartment 4440 Gulfway Dr","This unit is located at 4440 Gulfway Dr, Port Arthur, 77642, TXMonthly rental rates range from $300 - $500We have studio - 2 beds units available for rent Apartment features include:-- Fitness facilities- On-Site Laundry- A/c- Living Room- Income Restricted- Refrigerator- Public Transportation- Dishwasher","Cable or Satellite,Dishwasher,Parking,Refrigerator",1,2,"USD","No","Thumbnail","None",300,"$300","Monthly",400,"4440 Gulfway Drive","Port Arthur",29.9142,-93.9383,"RentLingo",1577359005,"$61,985","3.54%"
"TX",5668633090,"housing/rent/apartment","One BR 9807 NORTH FM 620","This unit is located at 9807 NORTH FM 620, Austin, 78726, TXMonthly rental rates range from $989 - $1458We have one - three beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",989,"$989","Monthly",791,"9807 North Fm 620","Austin",30.3054,-97.7497,"RentLingo",1577359890,"$61,985","3.54%"
"TX",5664570345,"housing/rent/apartment","One BR 828 Bebee Rd","This unit is located at 828 Bebee Rd, Kyle, 78640, TXMonthly rental rates range from $905 - $1313We have one - two beds units available for rent Apartment available amenities:-- Dishwasher- On-Site Laundry- Fitness facilities","Dishwasher",1,1,"USD","No","Thumbnail","None",905,"$905","Monthly",570,"828 Bebee Road","Kyle",30.0066,-97.8071,"RentLingo",1577015016,"$61,985","3.54%"
"TX",5668626665,"housing/rent/apartment","Three BR 316 Athenia Dr","This unit is located at 316 Athenia Dr, Fort Worth, 76114, TXMonthly rental rates range from $1450We have 3 beds units available for rent","Dishwasher,Parking,Refrigerator",1,3,"USD","No","Thumbnail","Cats,Dogs",1450,"$1,450","Monthly",1460,"316 Athenia Drive","Fort Worth",32.7407,-97.3394,"RentLingo",1577359391,"$61,985","3.54%"
"TX",5668614156,"housing/rent/apartment","One BR 8025 Ohio Drive","This unit is located at 8025 Ohio Drive, Plano, 75024, TXMonthly rental rates range from $1050 - $1970We have one - three beds units available for rent Apartment features include:-- Pool- On Bus Line- Fitness facilities- Sheltered parking","Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1050,"$1,050","Monthly",774,"8025 Ohio Dr","Plano",33.0869,-96.7971,"RentLingo",1577358581,"$61,985","3.54%"
"TX",5668610895,"housing/rent/apartment","Four BR 516 Cambridge Drive","This unit is located at 516 Cambridge Drive, Saginaw, 76179, TXMonthly rental rates range from $1575We have 4 beds units available for rent","Dishwasher,Refrigerator",2,4,"USD","No","Thumbnail","Cats,Dogs",1575,"$1,575","Monthly",1787,"516 Cambridge Dr","Saginaw",32.8951,-97.4087,"RentLingo",1577358368,"$61,985","3.54%"
"TX",5668610744,"housing/rent/apartment","Four BR 709 Desoto Drive","This unit is located at 709 Desoto Drive, Desoto, 75115, TXMonthly rental rates range from $1749We have 4 beds units available for rent","Pool",2,4,"USD","No","Thumbnail","Cats,Dogs",1749,"$1,749","Monthly",1947,"709 Desoto Dr","Desoto",32.5916,-96.8677,"RentLingo",1577358352,"$61,985","3.54%"
"TX",5668625339,"housing/rent/apartment","Three BR 1519 Chapman Street","This unit is located at 1519 Chapman Street, Cedar Hill, 75104, TXMonthly rental rates range from $1675We have 3 beds units available for rent Apartment features include:-- Living Room- Fireplace- Refrigerator- Carpet- Freezer- Dishwasher- Microwave- Range / Oven","Dishwasher,Fireplace,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1675,"$1,675","Monthly",1410,"1519 Chapman St","Cedar Hill",32.59,-96.9436,"RentLingo",1577359308,"$61,985","3.54%"
"TX",5649365768,"housing/rent/apartment","Artisan Luxury Apartment Homes","Austin Live at Artisan...A City Within a City! Artisan Luxury Apartments is a premier North Austin community offering one, 2 and 3 beds apartments featuring spacious, open floor plans, designer lighting, kitchen islands, spacious walk-in closets, master suites with garden tubs, overhead fans, and direct-access garages. A city within a city, Artisan offers on-site dining at Thai Lada, Miyako Yakitori & Sushi, and Subway. Pamper yourself at the spa, hair salon, barbershop, Thai massage, drop off your dry cleaning at A+ Cleaners, or visit Motion Chiropractic for your pain. Artisan is located on Parmer Lane just minutes from the Domain, Lakeline Mall, the Arboretum shopping district and trendy hot spots like Alamo Drafthouse with quick access to major thoroughfares such as Hwy 183, FM 620, and the 45 Toll Road. Stop by for a tour and find your new home!","AC,Clubhouse,Dishwasher,Gym,Parking,Patio/Deck,Pool,Storage,Washer Dryer",1,1,"USD","No","Thumbnail","Cats,Dogs",944,"$944","Monthly",792,"8701 West Parmer Ln","Austin",30.4562,-97.7651,"RentDigs.com",1576059784,"$61,985","3.54%"
"TX",5668627329,"housing/rent/apartment","One BR 7401 W Slaughter Ln","This unit is located at 7401 W Slaughter Ln, Austin, 78739, TXMonthly rental rates range from $1365We have 1 beds units available for rent","Parking,Pool",1,1,"USD","No","Thumbnail","None",1365,"$1,365","Monthly",900,"7401 W Slaughter Lane","Austin",30.3054,-97.7497,"RentLingo",1577359451,"$61,985","3.54%"
"TX",5668614185,"housing/rent/apartment","One BR 5350 Amesbury Drive","This unit is located at 5350 Amesbury Drive, Dallas, 75206, TXMonthly rental rates range from $1059 - $1404We have one - two beds units available for rent Apartment features include:-- Fitness facilities- Balcony, Deck, Patio- On-Site Laundry- Controlled Access- Refrigerator- A/c- Pool- Dishwasher","Dishwasher,Gated,Parking,Patio/Deck,Pool,Refrigerator,Tennis",1,1,"USD","No","Thumbnail","Cats,Dogs",1059,"$1,059","Monthly",525,"5350 Amesbury Dr","Dallas",32.8212,-96.7853,"RentLingo",1577358583,"$61,985","3.54%"
"TX",5668632080,"housing/rent/apartment","One BR 110 SAN ANTONIO STREET","This unit is located at 110 SAN ANTONIO STREET, Austin, 78701, TXMonthly rental rates range from $1903We have 1 beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",1903,"$1,903","Monthly",571,"110 San Antonio St","Austin",30.3054,-97.7497,"RentLingo",1577359803,"$61,985","3.54%"
"TX",5668631062,"housing/rent/apartment","One BR 1100 Hidden Valley Dr","This unit is located at 1100 Hidden Valley Dr, Round Rock, 78665, TXMonthly rental rates range from $1050 - $1695We have one - three beds units available for rent","Fireplace,Gym",1,1,"USD","No","Thumbnail","None",1050,"$1,050","Monthly",730,"1100 Hidden Valley Drive","Round Rock",30.5118,-97.6873,"RentLingo",1577359734,"$61,985","3.54%"
"TX",5668624628,"housing/rent/apartment","Two BR 6033 Garth Road","This unit is located at 6033 Garth Road, Baytown, 77521, TXMonthly rental rates range from $752We have 2 beds units available for rent Apartment features include:-- Fitness facilities- Pool","Pool",2,2,"USD","No","Thumbnail","Cats,Dogs",752,"$752","Monthly",950,"6033 Garth Rd","Baytown",29.7864,-94.9631,"RentLingo",1577359254,"$61,985","3.54%"
"TX",5668622503,"housing/rent/apartment","One BR 1779 Nacogdoches Rd.","This unit is located at 1779 Nacogdoches Rd., San Antonio, 78209, TXMonthly rental rates range from $890 - $1170We have one - three beds units available for rent Apartment features include:-- Refrigerator- Pool- Range / Oven- Dishwasher- Washer/dryer Connections- Wooden floors- Sheltered parking- Living Room","Cable or Satellite,Dishwasher,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",890,"$890","Monthly",680,"1779 Nacogdoches Road","San Antonio",29.4624,-98.5253,"RentLingo",1577359123,"$61,985","3.54%"
"TX",5668609150,"housing/rent/apartment","One BR 1340 W Gray St","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.This high-end apartment complex newly built in 2013 is located in the heart of the River Oaks. With chic interior design to the complex and excellent amenities for the apartment, this property offers residents access to the city of Houston's neighborhoods and regular community activities.","Elevator,Parking,Pool,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",1420,"$1,420","Monthly",711,"1340 W Gray St","Houston",29.7714,-95.4343,"RentLingo",1577358252,"$61,985","3.54%"
"TX",5664574879,"housing/rent/apartment","One BR 15928 Old Richmond Rd","This unit is located at 15928 Old Richmond Rd, Sugar Land, 77498, TXMonthly rental rates range from $714 - $983We have one - three beds units available for rent Apartment available amenities:-- Dishwasher- Balcony, Deck, Patio- In-Unit Laundry- Air conditioner- Controlled Access- On-Site Laundry- Surface Parking- Fitness facilities","Cable or Satellite,Clubhouse,Dishwasher,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",714,"$714","Monthly",730,"15928 Old Richmond Road","Sugar Land",29.6015,-95.6306,"RentLingo",1577015327,"$61,985","3.54%"
"TX",5668611729,"housing/rent/apartment","One BR 5270 N. O'connor Blvd","This unit is located at 5270 N. O'connor Blvd, Irving, 75039, TXMonthly rental rates range from $1370 - $3070We have one - three beds units available for rent Apartment features include:-- Pool- Fitness facilities- Business facility","Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1370,"$1,370","Monthly",820,"5270 N O'Connor Boulevard","Irving",32.8427,-96.9607,"RentLingo",1577358443,"$61,985","3.54%"
"TX",5668632308,"housing/rent/apartment","One BR 8701 BLUFFSTONE CV","This unit is located at 8701 BLUFFSTONE CV, Austin, 78759, TXMonthly rental rates range from $1283 - $1911We have one - three beds units available for rent","Clubhouse,Fireplace,Gym,Pool,Washer Dryer",1,1,"USD","No","Thumbnail","None",1283,"$1,283","Monthly",846,"8701 Bluffstone Cove","Austin",30.3054,-97.7497,"RentLingo",1577359822,"$61,985","3.54%"
"TX",5668610899,"housing/rent/apartment","Four BR 1919 Notre Dame Drive","This unit is located at 1919 Notre Dame Drive, Glenn Heights, 75154, TXMonthly rental rates range from $1649We have 4 beds units available for rent","Dishwasher,Refrigerator",2,4,"USD","No","Thumbnail","Cats,Dogs",1649,"$1,649","Monthly",1994,"1919 Notre Dame Dr","Glenn Heights",32.5252,-96.8173,"RentLingo",1577358368,"$61,985","3.54%"
"TX",5668619788,"housing/rent/apartment","One BR 1450 Yeomans Road","This unit is located at 1450 Yeomans Road, Abilene, 79602, TXMonthly rental rates range from $905 - $1075We have one - three beds units available for rent Apartment features include:-- Dishwasher- Sheltered parking- Pool- Refrigerator- Washer/dryer Connections- Garbage Disposal- Walk in Closets- Handicapped access","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",905,"$905","Monthly",751,"1450 Yeomans Rd","Abilene",32.4418,-99.7494,"RentLingo",1577358952,"$61,985","3.54%"
"TX",5668609108,"housing/rent/apartment","One BR 9000 Almeda Road","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.The Fountains at Almeda is a 3 level, gated brick community surrounding a landscaped central court yard and swimming pool with a hot bath-tub. The property is well maintained and offers interesting amenities.","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Gated,Golf,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",1305,"$1,305","Monthly",731,"9000 Almeda Rd","Houston",29.7714,-95.4343,"RentLingo",1577358249,"$61,985","3.54%"
"TX",5664569419,"housing/rent/apartment","One BR 24245 Wilderness Oak","This unit is located at 24245 Wilderness Oak, San Antonio, 78258, TXMonthly rental rates range from $999 - $1939We have one - four beds units available for rent Apartment available amenities:-- On-Site Laundry- Fitness facilities- Dishwasher","Dishwasher",1,1,"USD","No","Thumbnail","None",999,"$999","Monthly",795,"24245 Wilderness Oak","San Antonio",29.4624,-98.5253,"RentLingo",1577014949,"$61,985","3.54%"
"TX",5664575015,"housing/rent/apartment","Three BR 13811 Bearwood Road","This unit is located at 13811 Bearwood Road, Houston, 77038, TXMonthly rental rates range from $1299We have 3 beds units available for rent Apartment available amenities:-- Fireplace- Refrigerator- Garbage Disposal- Garage - Attached- Dishwasher- Hard wood floors- Overhead fans- Central A / C","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1299,"$1,299","Monthly",1430,"13811 Bearwood Rd","Houston",29.7714,-95.4343,"RentLingo",1577015339,"$61,985","3.54%"
"TX",5668616979,"housing/rent/apartment","One BR 10600 Bilsky Bay Drive","This unit is located at 10600 Bilsky Bay Drive, Fort Worth, 76140, TXMonthly rental rates range from $915 - $1245We have one - two beds units available for rent Apartment features include:-- In-Unit Laundry- Fitness facilities- Trash Removal Included- Balcony, Deck, Patio- Walk in Closets- Dishwasher- Refrigerator- Storage","Cable or Satellite,Dishwasher,Patio/Deck,Playground,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",915,"$915","Monthly",526,"10600 Bilsky Bay Dr","Fort Worth",32.7407,-97.3394,"RentLingo",1577358761,"$61,985","3.54%"
"TX",5668609637,"housing/rent/apartment","One BR 7777 Katy Freeway","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Alexan Silber is a large, state of the art brick complex with 2 wings surrounding a private 5 level parking garage. Each wing is set around a large resort-style swimming pool with lounges, grilling and sunning ledges.","Elevator,Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1190,"$1,190","Monthly",682,"7777 Katy Freeway","Houston",29.7714,-95.4343,"RentLingo",1577358281,"$61,985","3.54%"
"TX",5668630583,"housing/rent/apartment","Three BR 1108 Legacy Drive","This unit is located at 1108 Legacy Drive, Pflugerville, 78660, TxMonthly rental rates range from $2145 - $2395We have three - four beds units available for rent","Dishwasher,Parking,Pool",2,3,"USD","No","Thumbnail","None",2145,"$2,145","Monthly",1440,"1108 Legacy Dr","Pflugerville",30.4433,-97.6282,"RentLingo",1577359705,"$61,985","3.54%"
"TX",5668632048,"housing/rent/apartment","One BR 12443 TECH RIDGE","This unit is located at 12443 TECH RIDGE, Austin, 78753, TXMonthly rental rates range from $965 - $1615We have one - three beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",965,"$965","Monthly",575,"12443 Tech Ridge","Austin",30.3054,-97.7497,"RentLingo",1577359800,"$61,985","3.54%"
"TX",5668627522,"housing/rent/apartment","Two BR 7001 S Congress Ave # 1703","This unit is located at 7001 S Congress Ave # 1703, Austin, 78745, TXMonthly rental rates range from $925We have 2 beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",925,"$925","Monthly",800,"7001 S Congress Avenue  1703","Austin",30.3054,-97.7497,"RentLingo",1577359469,"$61,985","3.54%"
"TX",5668632550,"housing/rent/apartment","One BR 7500 S. IH 35","This unit is located at 7500 S. IH 35, Austin, 78745, TXMonthly rental rates range from $1075 - $1427We have one - two beds units available for rent","Fireplace,Gym,Parking,Storage,Washer Dryer,Wood Floors",1,1,"USD","No","Thumbnail","None",1075,"$1,075","Monthly",700,"7500 S Ih 35","Austin",30.3054,-97.7497,"RentLingo",1577359844,"$61,985","3.54%"
"TX",5668629569,"housing/rent/apartment","One BR 1720 GRAND AVENUE PARKWAY","This unit is located at 1720 GRAND AVENUE PARKWAY, Pflugerville, 78660, TXMonthly rental rates range from $995 - $1723We have one - three beds units available for rent","Clubhouse,Gym,Pool",1,1,"USD","No","Thumbnail","None",995,"$995","Monthly",600,"1720 Grand Ave Parkway","Pflugerville",30.4433,-97.6282,"RentLingo",1577359626,"$61,985","3.54%"
"TX",5668610766,"housing/rent/apartment","Three BR 3446 Edgecreek Drive","This unit is located at 3446 Edgecreek Drive, Houston, 77066, TXMonthly rental rates range from $1249We have 3 beds units available for rent Apartment features include:-- tile floors- Garage - Attached- Fireplace- Dishwasher- Central A / C- Garbage Disposal- Overhead fans- Refrigerator","Dishwasher,Fireplace,Garbage Disposal,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1249,"$1,249","Monthly",1254,"3446 Edgecreek Dr","Houston",29.7714,-95.4343,"RentLingo",1577358354,"$61,985","3.54%"
"TX",5668610702,"housing/rent/apartment","Four BR 1934 Creston Drive","This unit is located at 1934 Creston Drive, Spring, 77386, TXMonthly rental rates range from $1699We have 4 beds units available for rent Apartment features include:-- Fireplace- Dishwasher- Garage - Attached- Garbage Disposal- Central A / C- Hard wood floors","Dishwasher,Fireplace,Garbage Disposal",3,4,"USD","No","Thumbnail","Cats,Dogs",1699,"$1,699","Monthly",1621,"1934 Creston Dr","Spring",30.0871,-95.4685,"RentLingo",1577358348,"$61,985","3.54%"
"TX",5668629636,"housing/rent/apartment","One BR 14011 FM 969","This unit is located at 14011 FM 969, Austin, 78724, TXMonthly rental rates range from $981 - $1300We have one - four beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",981,"$981","Monthly",662,"14011 Fm 969","Austin",30.3054,-97.7497,"RentLingo",1577359632,"$61,985","3.54%"
"TX",5668629613,"housing/rent/apartment","One BR 300 FERGUSON DRIVE","This unit is located at 300 FERGUSON DRIVE, Austin, 78753, TXMonthly rental rates range from $1030 - $1618We have one - three beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",1030,"$1,030","Monthly",700,"300 Ferguson Dr","Austin",30.3054,-97.7497,"RentLingo",1577359629,"$61,985","3.54%"
"TX",5668631732,"housing/rent/apartment","One BR 7740 183A Frontage Rd","This unit is located at 7740 183A Frontage Rd, Leander, 78641, TXMonthly rental rates range from $1040 - $1905We have one - three beds units available for rent","Clubhouse,Fireplace,Parking,Pool,TV,Washer Dryer",1,1,"USD","No","Thumbnail","None",1040,"$1,040","Monthly",576,"7740 183a Frontage Road","Leander",30.5104,-97.9027,"RentLingo",1577359774,"$61,985","3.54%"
"TX",5668610842,"housing/rent/apartment","Four BR 1410 Putters Edge","This unit is located at 1410 Putters Edge, San Antonio, 78221, TXMonthly rental rates range from $1499We have 4 beds units available for rent Apartment features include:-- Garage - Attached- Refrigerator- electric range- Dishwasher","Dishwasher,Refrigerator",2,4,"USD","No","Thumbnail","Cats,Dogs",1499,"$1,499","Monthly",1627,"1410 Putters Edge","San Antonio",29.4624,-98.5253,"RentLingo",1577358362,"$61,985","3.54%"
"TX",5668611797,"housing/rent/apartment","One BR 5225 Verde Valley Lane","This unit is located at 5225 Verde Valley Lane, Dallas, 75254, TXMonthly rental rates range from $1361 - $2981We have one - three beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- Pool- Business facility","Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1361,"$1,361","Monthly",754,"5225 Verde Valley Ln","Dallas",32.8212,-96.7853,"RentLingo",1577358446,"$61,985","3.54%"
"TX",5664569496,"housing/rent/apartment","One BR 5903 Babcock Rd","This unit is located at 5903 Babcock Rd, San Antonio, 78240, TXMonthly rental rates range from $1015 - $1615We have one - three beds units available for rent Apartment available amenities:-- Dishwasher- On-Site Laundry","Dishwasher",1,1,"USD","No","Thumbnail","None",1015,"$1,015","Monthly",700,"5903 Babcock Road","San Antonio",29.4624,-98.5253,"RentLingo",1577014954,"$61,985","3.54%"
"TX",5668629361,"housing/rent/apartment","One BR 10610 MORADO CIR.","This unit is located at 10610 MORADO CIR., Austin, 78759, TXMonthly rental rates range from $960 - $1090We have one - two beds units available for rent","Gym,Parking,Pool",1,1,"USD","No","Thumbnail","None",960,"$960","Monthly",540,"10610 Morado Circle","Austin",30.3054,-97.7497,"RentLingo",1577359611,"$61,985","3.54%"
"TX",5668624704,"housing/rent/apartment","Three BR 17803 Springtree Drive","This unit is located at 17803 Springtree Drive, Humble, 77396, TXMonthly rental rates range from $1549We have 3 beds units available for rent","Dishwasher,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1549,"$1,549","Monthly",1762,"17803 Springtree Dr","Humble",30.0021,-95.2555,"RentLingo",1577359261,"$61,985","3.54%"
"TX",5668631074,"housing/rent/apartment","One BR 4501 E. RIVERSIDE","This unit is located at 4501 E. RIVERSIDE, Austin, 78741, TXMonthly rental rates range from $1293 - $2200We have one - four beds units available for rent","Dishwasher,Parking,Pool",1,1,"USD","No","Thumbnail","None",1293,"$1,293","Monthly",651,"4501 E Riverside","Austin",30.3054,-97.7497,"RentLingo",1577359735,"$61,985","3.54%"
"TX",5668627377,"housing/rent/apartment","One BR 9600 Escarpment Blvd","This unit is located at 9600 Escarpment Blvd, Austin, 78749, TXMonthly rental rates range from $1265We have 1 beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1265,"$1,265","Monthly",903,"9600 Escarpment Boulevard","Austin",30.3054,-97.7497,"RentLingo",1577359456,"$61,985","3.54%"
"TX",5668634997,"housing/rent/apartment","One BR 8874 Coleman Blvd","This unit is located at 8874 Coleman Blvd, Frisco, 75034, TXMonthly rental rates range from $1146 - $1916We have one - three beds units available for rent","Dishwasher,Elevator,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",1146,"$1,146","Monthly",741,"8874 Coleman Boulevard","Frisco",33.1598,-96.8097,"RentLingo",1577360019,"$61,985","3.54%"
"TX",5664568235,"housing/rent/apartment","One BR 1900 Aquarena Springs Dr.","This unit is located at 1900 Aquarena Springs Dr., San Marcos, 78666, TXMonthly rental rates range from $935 - $1200We have one - three beds units available for rent Apartment available amenities:-- On-Site Laundry- Dishwasher- Fitness facilities","Dishwasher",1,1,"USD","No","Thumbnail","None",935,"$935","Monthly",645,"1900 Aquarena Springs Drive","San Marcos",29.8831,-97.945,"RentLingo",1577014867,"$61,985","3.54%"
